symbol,fiscaldate_end,reported_currency,gross_profit,total_revenue,costof_revenue,costof_goodservices_sold,operating_income,selling_gen_admin,research_dev,operating_expenses,investment_income_net,netInterestIncome,interest_income,interest_expense,noninterest_income,othernon_operatingincome,depreciation,dpr_and_amort,income_beforetax,incometax_expense,interest_debt_expense,netincome_cont_operations,comprehensive_income_netoftax,ebit,ebitda,netincome
FUTU,2019-03-31,HKD,175158000,236449000.0,61291000,61291000,62304000.0,59429000.0,0.0,112854000.0,0,87448000,107873000,20425000.0,0,0,0,0,61377000.0,15836000.0,0,45541000.0,0,0.0,0,45541000.0
FVRR,2019-06-30,USD,20607000,25912000.0,5305000,5305000,-9323000.0,21473000.0,8457000.0,29930000.0,0,-10000,-10000,-10000.0,0,0,0,0,-9333000.0,20000,0,-9353000.0,0,-8413000.0,0,-9353000.0
GAN,2020-03-31,USD,5091000,7670000.0,2579000,2579000,702000.0,4389000.0,0.0,6968000.0,0,-24000,0,24000.0,0,0,0,0,678000.0,145000,0,533000.0,0,702000.0,0,533000.0
GATO,2020-09-30,USD,-594000,0.0,594000,594000,-3724000.0,2894000.0,0.0,3724000.0,0,-147000,0,147000.0,0,0,0,0,-1185000.0,0,0,-1185000.0,0,-446000.0,0,-1185000.0
GBIO,2020-06-30,USD,0,0.0,0,0,-17764000.0,4308000.0,13456000.0,17764000.0,0,33000,0,0.0,0,0,0,0,-17731000.0,0,0,-17731000.0,0,-16939000.0,0,-17731000.0
GBS,2020-12-31,USD,0,0.0,0,0,-917326.0,858543.0,341820.0,917326.0,0,-986426,434,986860.0,0,0,0,0,-1990389.0,0,0,-1990389.0,0,-1003529.0,0,-1983964.0
GFL,2020-03-31,USD,79021000.0,931324000.0,852303000.0,852303000.0,-76100000.0,149189000.0,0.0,155059000.0,0,-269409000,-287000000,269409000.0,0,0,0,0,-365700000.0,-87726000.0,0,-277950000.0,0,-430880000.0,0,-278000000.0
GHIV,2019-12-31,USD,0,0.0,0,0,-17785.0,16672.0,0.0,17785.0,0,0,0,0.0,0,0,0,0,-17771.0,2420,0,-17771.0,0,-17785.0,0,-17771.0
GHLD,2020-09-30,USD,0,562500000.0,0,0,0.0,281979000.0,0.0,0.0,0,-1094000,14905000,15999000.0,0,0,0,0,246309000.0,64223000,0,182086000.0,0,0.0,0,182086000.0
GHSI,2019-03-31,USD,149046,194464.0,93492,93492,-1181493.0,1301511.0,29028.0,1330539.0,0,-17572,-17570,17572.0,0,0,0,68102,-1388830.0,0,17572,-977887.0,-977887,-1181493.0,-1113391,-1385099.0
GIX,2019-06-30,USD,0,0.0,0,0,-181820.0,181820.0,0.0,146624.0,0,218104,218100,0.0,0,0,0,0,36280.0,65082,0,6398.0,0,-146624.0,0,-28800.0
GLEO,2019-09-30,USD,0,0.0,0,0,-18915.0,18915.0,0.0,18915.0,0,0,0,0.0,0,0,0,0,-18915.0,0,0,-18915.0,0,-18915.0,0,-18915.0
GLSI,2020-09-30,USD,0,0.0,0,0,-256865.0,98834.0,158031.0,256865.0,0,0,0,0.0,0,0,0,0,-256865.0,0,0,-256865.0,0,-255962.0,0,-256865.0
GLTO,2020-09-30,USD,0,0.0,0,0,-10166000.0,2515000.0,7651000.0,10166.0,0,0,0,0.0,0,0,0,0,-11651000.0,0,0,-11651000.0,0,-10084000.0,0,-11651000.0
GNFT,2019-03-31,USD,2678500,2678500.0,0,0,-22969000.0,6201000.0,19449500.0,25647500.0,0,0,0,-2834500.0,0,0,0,0,-25710500.0,-144500.0,0,-25566000.0,0,-22969000.0,0,-25566000.0
GNLN,2019-03-31,USD,8986785,49897604.0,40910819,40910819,-5163541.0,13466000.0,0.0,14150326.0,0,-601880,-12665000,601880.0,0,-12489143,357000,684077,-17652684.0,11665,0,-17664349.0,0,-5163541.0,-4479464,-17664349.0
GNRS,2019-12-31,USD,0,0.0,0,0,-2200.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,-2200.0,0,0,0.0,0,0.0,0,-2200.0
GOED,2020-06-30,USD,2599873,15285031.0,12685158,12685158,-60230.0,2568313.0,0.0,15345261.0,0,-762919,1062,234908.0,0,0,0,0,-4705781.0,-688953,0,-4016828.0,0,-493571.0,0,-4016828.0
GP,2020-09-30,USD,883719,2835411.0,1951692,1951692,-836392.0,1346556.0,235699.0,3671803.0,0,-505589,0,505589.0,0,0,0,0,-1486160.0,0,0,-1486160.0,0,-863100.0,0,-1486160.0
GRAY,2020-09-30,USD,0,0.0,0,0,-6821000.0,2064000.0,4757000.0,6821000.0,0,3000,3000,0.0,0,0,0,0,-4716000.0,0,0,-4716000.0,0,-6725000.0,0,-4716000.0
GRCY,2020-06-30,USD,0,0.0,0,0,-1203.0,1203.0,0.0,1203.0,0,0,0,0.0,0,0,0,0,-1203.0,0,0,-1203.0,0,-1203.0,0,-1203.0
GRIL,2019-12-31,USD,-1615698,-337941.0,1277757,1415340,-883615.0,676032.0,0.0,2837404.0,0,-1615698,0,1615698.0,-3681248,-2841,74235,90318,-23010130.0,0,1615698,-23010130.0,-23010130,-883615.0,-793297,-23010130.0
GRNV,2019-12-31,USD,0,0.0,0,0,-107938.0,107938.0,0.0,107938.0,0,93286,93286,0.0,0,0,0,0,-16303.0,0,0,-12879.0,0,-107938.0,0,-12879.0
GSAH,2020-06-30,USD,0,0.0,0,0,-58661.0,58661.0,0.0,58661.0,0,0,0,0.0,0,0,0,0,-58661.0,-12262,0,-46399.0,0,-58661.0,0,-46399.0
GSX,2019-06-30,CNY,439600000.0,622834000.0,183234000.0,183234000.0,58953000.0,309077000.0,41128000.0,380647000.0,0,3990000,5106000,0.0,0,0,0,0,64683000.0,4539000.0,0,16374000.0,0,69928000.0,0,50265000.0
GTH,2020-06-30,CNY,64223000,101735000.0,37512000,37512000,-52876000.0,88524000.0,29845000.0,-1270000.0,0,-629000,198000,827000.0,0,0,0,0,-2832363000.0,0,0,-2832363000.0,0,-2831269000.0,0,-2832363000.0
HAPP,2019-09-30,USD,32247070,63936190.0,31689120,31689120,9822250.0,8242490.0,567253.0,10404190.0,0,0,-13050,-21443.0,0,0,0,0,9904450.0,740577,0,4211649.0,0,22217890.0,0,8423300.0
HARP,2018-12-31,USD,-7655000,1063000.0,8717000,8717000,-9869000.0,2215000.0,8717000.0,10932000.0,0,0,0,0.0,0,-8000,0,300000,-9731000.0,0,0,-9731000.0,-9732000,-9869000.0,-9569000,-9729000.0
HCDI,2020-09-30,USD,622600,7806500.0,7183900,7183900,-835600.0,0.0,0.0,8642100.0,0,-163900,0,163900.0,0,0,0,0,-1011900.0,-571600,0,-440300.0,0,-636200.0,0,-437100.0
HHR,2019-03-31,RUB,1198300000.0,1678400000.0,480200000.0,480200000.0,579793000.0,436500000.0,0.0,618400000.0,0,-141623000,26207000,167830000.0,0,0,0,0,415529000.0,176782000.0,0,238747000.0,0,387000000.0,0,209391000.0
HKIB,2019-06-30,HKD,286727894,196022160.0,25639284,25639284,258668974.0,28003280.0,0.0,53698204.0,0,-5433843,110927830,5417177.0,0,0,0,0,252684655.0,33013010.0,0,219671645.0,0,363612490.0,0,219671645.0
HOTH,2019-03-31,USD,0,0.0,0,0,-829370.0,621990.0,144750.0,829365.0,0,0,0,0.0,0,0,0,0,-829370.0,0,0,-829365.0,0,-829063.0,0,-829370.0
HRMY,2020-09-30,USD,37719000,45609000.0,7890000,7890000,10380000.0,23109000.0,4230000.0,35229000.0,0,-6946000,0,6946000.0,0,0,0,0,1909000.0,0,0,1909000.0,0,10822000.0,0,1909000.0
HUIZ,2019-12-31,CNY,97827000.0,258263000.0,160436000.0,160436000.0,-7757000.0,95904000.0,11825000.0,108172000.0,0,-1521000,115000,-75000.0,0,0,0,0,-7774000.0,-319000.0,0,-7545000.0,0,-6688000.0,0,-7545000.0
IBEX,2020-06-30,USD,31871000,100880000.0,69009000,69009000,2303000.0,15313000.0,0.0,8019000.0,0,-2238000,0,-4737000.0,0,0,0,0,-2972000.0,833000,0,-3805000.0,0,-1697000.0,0,-3805000.0
IGMS,2019-09-30,USD,-4323000,0.0,4323000,4323000,-10673000.0,2394000.0,8279000.0,10673000.0,0,0,0,0.0,0,0,0,0,-10172000.0,0,0,-10172000.0,0,-9313000.0,0,-10172000.0
IHRT,2019-06-30,USD,636448000,913320000.0,276872000,276872000,177619000.0,384061000.0,0.0,735701000.0,0,0,0,-69711000.0,0,0,0,0,9601122000.0,116292000,0,9484830000.0,0,177619000.0,0,11337317000.0
IH,2020-09-30,CNY,107555000,156902000.0,49347000,49347000,13541000.0,38149000.0,55865000.0,143361000.0,0,0,0,0.0,0,0,0,0,17370000.0,6737000,0,10633000.0,0,13541000.0,0,10633000.0
IMAB,2019-12-31,CNY,0,30000000.0,0,0,-333471000.0,654553000.0,262038000.0,333471000.0,0,7217000,7742000,525000.0,0,0,0,0,-348570000.0,0,0,-348570000.0,0,-1413367000.0,0,-348570000.0
IMNM,2020-09-30,USD,0,0.0,0,0,-2818000.0,1174000.0,1644000.0,2818000.0,0,-10000,0,10000.0,0,0,0,0,-8377000.0,0,0,-8377000.0,0,-2641000.0,0,-8377000.0
IMRA,2020-03-31,USD,0,0.0,0,0,-7352000.0,1559000.0,5793000.0,7352000.0,0,132000,132000,0.0,0,0,0,0,-7215000.0,0,0,-7215000.0,0,-7328000.0,0,-7215000.0
INBX,2020-09-30,USD,0,5901000.0,0,0,-15558000.0,1622000.0,19837000.0,21459000.0,0,-4428000,0,4428000.0,0,0,0,0,-20010000.0,0,0,-20497000.0,0,-15558000.0,0,-20497000.0
INDO,2019-12-31,USD,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0
INMB,2018-12-31,USD,0,0.0,0,0,-1879935.0,1364649.0,515286.0,1879935.0,0,0,0,0.0,0,0,0,0,-1879935.0,0,0,-1879935.0,0,-1879935.0,0,-1879935.0
INMD,2019-06-30,USD,33922000,38797000.0,4875000,4875000,15727000.0,16611000.0,1584000.0,23070000.0,0,382000,382000,0.0,0,0,0,0,16109000.0,274000,0,15835000.0,0,15801000.0,0,15797000.0
INTZ,2020-09-30,USD,936000,1587000.0,652000,652000,-1407000.0,1265000.0,1081000.0,2357000.0,0,-2000,0,2000.0,1589000,0,0,11000,-1409000.0,0,2000,-1416000.0,-1416000,-1407000.0,-1396000,-1409000.0
INZY,2020-06-30,USD,0,0.0,0,0,-9548000.0,1671000.0,7877000.0,9548000.0,0,71000,71000,0.0,0,0,0,0,-9473000.0,0,0,-9473000.0,0,-9522000.0,0,-9473000.0
IPHA,2019-09-30,EUR,-21920455.07,37457689.4,59378144.45,59378144.45,-51296197.32,23194851.12,0.0,88753886.66,0,0,0,-6928386.9,0,0,0,0,-47770883.43,0,0,-47770883.43,0,-51296197.32,0,-47770883.43
ITOS,2020-06-30,USD,0,0.0,0,0,-7264000.0,2394000.0,6137000.0,-1081000.0,0,0,0,0.0,0,0,0,0,-7252000.0,-50000,0,-7202000.0,0,-7135000.0,0,-7202000.0
IVA,2020-06-30,USD,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0
JAMF,2020-06-30,USD,48584000,62231000.0,13647000,13647000,4216000.0,26805000.0,11929000.0,44368000.0,0,-4690000,0,4690000.0,0,36000,0,0,-451000.0,-28000,0,-423000.0,0,4216000.0,0,-423000.0
JFIN,2019-03-31,CNY,612897000.0,731331000.0,118434000.0,118434000.0,294657000.0,220724000.0,53722000.0,318240000.0,0,-482000,-482000,-0.02,0,0,0,0,297694000.0,43479000.0,0,254215000.0,0,297212000.0,0,254215000.0
JIH,2019-09-30,USD,0,0.0,0,0,-1180.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,-1180.0,0,0,-1179.0,0,0.0,0,-1180.0
JMIA,2019-03-31,EUR,15666000.0,31842000.0,16176000.0,16176000.0,-45498000.0,40090000.0,16536545.87,61164000.0,0,-200000,-225000,800000.0,0,0,0,0,-45722000.0,100000.0,0,-45800000.0,0,-45160000.0,0,-45735000.0
JUPW,2020-09-30,USD,81727,178335.0,96608,96608,-568685.0,650412.0,0.0,747020.0,0,-38604,1068,39672.0,0,0,0,0,-607289.0,0,0,-607289.0,0,-520727.0,0,-607289.0
JWS,2020-03-31,USD,0,0.0,0,0,-3413.0,3413.0,0.0,3413.0,0,0,0,0.0,0,0,0,0,-3413.0,0,0,-3413.0,0,-3413.0,0,-3413.0
KBNT,2020-06-30,USD,0,91537.0,0,0,-1117700.0,658080.0,551157.0,1209237.0,0,-398120,0,398120.0,0,0,0,0,-1505320.0,0,0,-1505320.0,0,17676.0,0,-1505320.0
KC,2020-03-31,CNY,70771000,1390963000.0,1320192000,1320192000,-288824000.0,163945000.0,195650000.0,359595000.0,0,8211000,10095000,1884000.0,0,0,0,0,-325818000.0,5829000,0,-331647000.0,0,-357247000.0,0,-331341000.0
KRBP,2020-09-30,USD,0,0.0,0,0,-2415700.0,1190000.0,1225700.0,2415.7,0,0,0,0.0,0,0,0,0,-2415700.0,0,0,-2415700.0,0,-2365300.0,0,-2415700.0
KRKR,2019-09-30,CNY,55086000.0,130923000.0,75837000.0,75837000.0,-22781000.0,69172000.0,8695000.0,66413000.0,0,0,880000,0.0,0,0,0,0,-9985000.0,2383000.0,0,-12368000.0,0,-9367000.0,0,-11153000.0
KRON,2020-09-30,USD,0,0.0,0,0,-20809000.0,4054000.0,16755000.0,20809000.0,0,-3689000,200000,3889000.0,0,0,0,0,-39713000.0,0,0,-39713000.0,0,-35628000.0,0,-39713000.0
KROS,2020-03-31,USD,0,0.0,0,0,-10504000.0,1977000.0,8527000.0,10504000.0,0,-2000,-1492000,2000.0,0,0,0,0,-12064000.0,-172000,0,-11892000.0,0,-11999000.0,0,-11892000.0
KRTX,2019-06-30,USD,0,0.0,0,0,-15070000.0,8286000.0,6784000.0,15070000.0,0,-70000,452000,522000.0,0,0,0,0,-15140000.0,0,0,-15140000.0,0,-14606000.0,0,-15140000.0
LEGN,2020-06-30,USD,0,11600000.0,0,0,-56032000.0,14065000.0,53567000.0,67632000.0,0,-88000,0,88000.0,0,0,0,0,-134876000.0,0,0,-134876000.0,0,-134788000.0,0,-134876000.0
LESL,2020-09-30,USD,166635000,381313000.0,214678000,214678000,68048000.0,98587000.0,0.0,313265000.0,0,-18585000,0,18585000.0,0,0,0,0,49284000.0,7230000,0,42055000.0,0,61216925.0,0,42055000.0
LEVI,2019-02-24,USD,782808000,1416914000.0,651650000,651650000,200912000.0,581896000.0,0.0,581896000.0,0,-17544000,4011000,17544000.0,2621000,-1646000,0,0,181848000.0,35271000,17544000,146451000.0,146577000,200912000.0,0,146577000.0
LINX,2019-06-30,BRL,129234000.0,192651000.0,63417000.0,63417000.0,24411000.0,91130000.0,20113000.0,168240000.0,0,-1687000,6439000,5009000.0,0,0,0,0,15687000.0,3219000.0,0,12468000.0,0,52286000.0,0,12468000.0
LIVK,2019-12-31,USD,0,0.0,0,0,-103585.0,103585.0,0.0,103585.0,0,49785,49785,0.0,0,0,0,0,-67402.0,0,0,-67402.0,0,-103585.0,0,-67402.0
LIZI,2019-12-31,CNY,64443000.0,365278000.0,300835000.0,300835000.0,-28651000.0,43861000.0,52303000.0,96164000.0,0,37000,43000,0.0,0,0,0,0,-28950000.0,0,0,-28950000.0,0,-24886000.0,0,-28950000.0
LI,2020-06-30,CNY,259703000,1947238000.0,1687535000,1687535000,-176280000.0,234543000.0,201440000.0,2123518000.0,0,10242000,31538000,21296000.0,0,0,0,0,-75162000.0,0,0,-75162000.0,0,-137902000.0,0,-75162000.0
LMND,2020-06-30,USD,0,29900000.0,0,0,0.0,26100000.0,4200000.0,50600000.0,0,0,100000,0.0,0,0,0,0,-20700000.0,300000,0,-21000000.0,-20800000,0.0,0,-21000000.0
LMPX,2019-12-31,USD,247874,3032480.0,2784606,2784606,-648305.0,758051.0,0.0,-8344414.0,0,-23233,-23230,25206.0,0,0,0,0,-572195.0,0,0,-572195.0,0,-273426.0,0,-572195.0
LSPD,2020-09-30,USD,27505000,45493000.0,17988000,17988000,-18080000.0,27618000.0,12252000.0,63573000.0,0,-132000,556000,688000.0,0,0,0,0,-20778000.0,-1312000,0,-19466000.0,0,-14375000.0,0,-19466000.0
LTRN,2020-06-30,USD,0,0.0,0,0,-833422.0,676399.0,157023.0,833422.0,0,0,0,0.0,0,0,0,0,-833422.0,0,0,-833422.0,0,-832756.0,0,-833422.0
LU,2020-09-30,CNY,0,9805443000.0,0,0,5073563000.0,5432531000.0,0.0,0.0,0,766675000,2419021000,1652346000.0,0,0,0,0,3621391000.0,1464193000,0,2157198000.0,0,0.0,0,2184179000.0
LVGO,2019-06-30,USD,28003000,40886000.0,12883000,12883000,-14142000.0,31854000.0,10291000.0,55028000.0,0,0,0,0.0,0,0,0,0,-14239000.0,5000,0,-14244000.0,0,-12759000.0,0,-14244000.0
LXEH,2020-09-30,CNY,-3668795,19928837.0,23597632,23597632,-7954183.0,4285388.0,0.0,27883020.0,0,-420064,23991,444055.0,0,0,0,0,-3325317.0,0,0,-3325317.0,0,-2881262.0,0,-3325317.0
LYFT,2019-03-31,USD,313170000,776027000.0,462857000,650092000,-1156890000.0,651865000.0,630960000.0,1932917000.0,0,19654000,19654000,0.0,0,146000,0,0,-1137090000.0,1383000,0,-1138473000.0,-1136420000,-1156890000.0,0,-1138473000.0
LYRA,2020-03-31,USD,0,0.0,0,0,-4248000.0,1284000.0,2964000.0,4248000.0,0,16000,16000,0.0,0,0,0,0,-4232000.0,0,0,-4232000.0,0,-4240000.0,0,-4232000.0
MCFE,2020-09-30,USD,519000000,728000000.0,209000000,209000000,128000000.0,248000000.0,88000000.0,600000000.0,0,-73000000,0,73000000.0,0,0,0,0,12000000.0,12000000,0,0.0,0,205000000.0,0,0.0
MCMJ,2019-09-30,USD,0,0.0,0,0,-87.0,87.0,0.0,87.0,0,0,0,0.0,0,0,0,0,-87.0,0,0,-87.0,0,-87.0,0,-87.0
MDJH,2018-12-31,USD,860642,2408450.0,0,0,-564380.0,2960250.0,0.0,756044.0,0,0,26570,0.0,0,0,0,0,-537810.0,0,0,116517.0,0,104598.0,0,-515970.0
MDLA,2019-07-31,USD,60787000,95670000.0,34883000,34883000,-38452000.0,76546000.0,22693000.0,99239000.0,0,431000,431000,0.0,0,0,0,3500000,-37984000.0,300000,0,-38284000.0,-38914000,-38452000.0,-34952000,-38284000.0
MDWT,2020-12-31,USD,-796271,-831992.0,-35721,0,-17301306.0,2724146.0,0.0,11642594.0,2769847,0,0,0.0,-146185,0,12927,670233,-12474586.0,-560341,0,-11914245.0,-3227773,-17301306.0,-16631073,-11914245.0
MEC,2019-03-31,USD,19579000,143732000.0,124153000,124153000,6060000.0,8473000.0,0.0,137679000.0,0,-2832000,-2832000,2832000.0,0,0,4973000,0,3228000.0,769000,0,2460000.0,0,6060000.0,0,2459000.0
MEDS,2019-12-31,USD,1250297,1510993.0,445606,445606,-357093.0,1238870.0,0.0,1601306.0,0,-6410,-6410,6410.0,-5918861,46800,1250,0,-495203.0,0,184910,-310293.0,-495203,-357093.0,0,-495203.0
MEG,2020-06-30,USD,27877000,73766000.0,45889000,45889000,-3808000.0,23301000.0,0.0,78974000.0,0,-5260000,-6660000,5260000.0,0,0,0,0,11465000.0,-1759000,0,13224000.0,0,26509000.0,0,13224000.0
MIRM,2019-06-30,USD,0,0.0,0,0,-14034000.0,2445000.0,11589000.0,14034000.0,0,468000,468000,0.0,0,0,0,0,-13557000.0,0,0,-13557000.0,0,-13946000.0,0,-13557000.0
MITO,2019-03-31,USD,0,0.0,0,0,-41485000.0,4157000.0,14328000.0,18485000.0,0,-4475000,-1693000,4683000.0,0,0,0,0,-43178000.0,0,0,-43178000.0,0,-18277000.0,0,-43178000.0
MKD,2019-12-31,CNY,35120000,4062676000.0,4027556000,4027556000,-58595000.0,52043000.0,14535000.0,4121271000.0,0,-2192000,-2180000,-2193000.0,0,0,0,0,-59861000.0,465000,0,-60326000.0,0,-57937000.0,0,-60326000.0
MNPR,2019-12-31,USD,0,0.0,0,0,-1224895.0,641117.0,583778.0,1224895.0,0,18036,18036,0.0,0,0,0,0,-1206859.0,0,0,-1206859.0,0,-1224895.0,0,-1206859.0
MNRL,2019-03-31,USD,13149000,18265000.0,5116000,5116000,8707000.0,4442000.0,0.0,9558000.0,0,-3825000,-4510000,3825000.0,0,29000,0,0,4226000.0,190000,0,4195000.0,8707000,8707000.0,0,4036000.0
MNSO,2020-09-30,CNY,522376000,2072139000.0,1549763000,1549763000,19497000.0,538872000.0,0.0,2052642000.0,0,2070000,9170000,7100000.0,0,0,0,0,-1625359000.0,50976000,0,-1676335000.0,0,-1618259000.0,0,-1672619000.0
MOHO,2019-09-30,USD,18416000,74929000.0,56513000,56513000,2667000.0,15307000.0,442000.0,72262000.0,0,-719000,-574000,719000.0,0,0,0,0,2230000.0,308000,0,1922000.0,0,2804000.0,0,1977000.0
MORF,2019-06-30,USD,-8340000,5567000.0,13907000,13907000,-10417000.0,2077000.0,13907000.0,15984000.0,0,1119000,1119000,-34000.0,0,0,0,0,-9298000.0,135000,0,-9433000.0,0,-10218000.0,0,-9433000.0
MRVI,2020-12-31,USD,74958000,98353000.0,23395000,23395000,31245000.0,41621000.0,2092000.0,67108000.0,0,-8806000,0,8806000.0,0,0,0,0,14841000.0,369000,0,14472000.0,0,23647000.0,0,25209000.0
MTC,2018-12-31,USD,10570,26880.0,16310,16310,-1263300.0,1273870.0,0.0,645088.0,0,0,-17860,0.0,0,0,0,0,-1286750.0,0,0,-643376.0,0,-631647.0,0,-1286750.0
NBAC,2019-12-31,USD,0,0.0,0,0,-175.0,175.0,0.0,175.0,0,0,0,0.0,0,0,0,0,-175.0,0,0,-175.0,0,-175.0,0,-175.0
NBTX,2020-12-31,EUR,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,4000,0,0.0,0,0.0,0,0.0
NCNO,2020-07-31,USD,26178000,48765000.0,22587000,22587000,-15693000.0,26579000.0,15292000.0,64458000.0,0,55000,55000,0.0,0,0,0,0,-14521000.0,203000,0,-14724000.0,0,-13936000.0,0,-14646000.0
NET,2019-09-30,USD,57908000,73941000.0,16033000,16033000,-41086000.0,71131000.0,27863000.0,98994000.0,0,672000,672000,407000.0,0,-651000,7700000,0,-41065000.0,-212000,0,-40853000.0,-40846000,-41086000.0,0,-40853000.0
NFE,2018-12-31,USD,200000,31369000.0,31169000,27117000,-21960000.0,21310000.0,0.0,53329000.0,0,0,0,4859000.0,0,887000,1124000,1063000,-35466000.0,-737000,0,-34763000.0,-37849000,-21960000.0,-20897000,-34729000.0
NGMS,2020-12-31,USD,0,14007000.0,0,0,2856000.0,5648000.0,2342000.0,11151000.0,0,-1139000,0,1139000.0,0,0,0,0,1717000.0,737000,0,2494000.0,0,6017000.0,0,2494000.0
NKTX,2020-06-30,USD,0,0.0,0,0,-10355581.0,2493595.0,7861986.0,10355581.0,0,27176,27176,0.0,0,0,0,0,-51065117.0,0,0,-51065117.0,0,-10183414.0,0,-51065117.0
NNOX,2020-09-30,USD,0,0.0,0,0,-11062000.0,8956000.0,2106000.0,11062000.0,0,7000,0,0.0,0,0,0,0,-11055000.0,0,0,-11055000.0,0,-11062000.0,0,-11055000.0
NRIX,2020-08-31,USD,0,0.0,0,0,-19192000.0,4338000.0,18939000.0,23277000.0,0,675000,675000,0.0,0,0,0,600000,-18517000.0,0,0,-18517000.0,-18518000,-19192000.0,-18592000,-18517000.0
NUZE,2020-06-30,USD,-139077,191962.0,331039,331039,-2518024.0,0.0,0.0,2378947.0,0,-6448,0,6448.0,0,-16590,0,0,-2541062.0,0,6448,-2534614.0,-2531679,-2518024.0,0,-2541062.0
OCFT,2019-12-31,CNY,259845000.0,772923000.0,513078000.0,513078000.0,-535910000.0,468022000.0,314597000.0,13136000.0,0,-3819000,37880000,42114000.0,0,0,0,0,-588654000.0,49884000.0,0,-638538000.0,0,-500304000.0,0,-619375000.0
OLMA,2020-12-31,USD,0,0.0,0,0,-10131000.0,3842000.0,6289000.0,10131000.0,0,0,0,0.0,0,0,0,0,-10131000.0,0,0,-10131000.0,0,-10131000.0,0,-10131000.0
OM,2020-09-30,USD,-5126000,13756000.0,18882000,18882000,-40733000.0,26432000.0,9175000.0,54489000.0,0,-431000,0,431000.0,0,0,0,0,-42294000.0,0,0,-42294000.0,0,-40300000.0,0,-42294000.0
ONCR,2020-09-30,USD,0,0.0,0,0,-8900000.0,1973000.0,6927000.0,8900000.0,0,2000,2000,0.0,0,0,0,0,-19531000.0,0,0,-19531000.0,0,-8545000.0,0,-19531000.0
ONEW,2019-12-31,USD,32189000,153698000.0,121509000,121509000,2552000.0,28305000.0,0.0,150709000.0,0,-4512000,-4512000,4512000.0,0,-13000,0,760000,-1067000.0,0,0,-1067000.0,0,2552000.0,3312000,-1314000.0
