symbol,fiscaldate_end,reported_currency,gross_profit,total_revenue,costof_revenue,costof_goodservices_sold,operating_income,selling_gen_admin,research_dev,operating_expenses,investment_income_net,netInterestIncome,interest_income,interest_expense,noninterest_income,othernon_operatingincome,depreciation,dpr_and_amort,income_beforetax,incometax_expense,interest_debt_expense,netincome_cont_operations,comprehensive_income_netoftax,ebit,ebitda,netincome
OPRT,2019-09-30,USD,131093000,153880000.0,22383000,22383000,14415000.0,3886000.0,0.0,122032000.0,0,123773000,139272000,15499000.0,0,0,2300000,0,14429000.0,4400000,0,10029000.0,10037000,31444000.0,0,10029000.0
OPT,2020-09-30,AUD,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1761416,0,0.0,0,0.0,0,0.0
ORCC,2019-06-30,USD,123822000,131735000.0,52313000,52313000,119622000.0,4421000.0,0.0,2865000.0,0,137371000,171364000,33993000.0,0,0,0,0,124449000.0,-221000,0,124670000.0,0,156259000.0,0,124670000.0
ORIC,2020-03-31,USD,0,0.0,0,0,-9179000.0,1925000.0,7254000.0,9179000.0,0,241000,241000,0.0,0,0,0,0,-8872000.0,0,0,-8872000.0,0,-8929000.0,0,-8872000.0
ORPH,2020-09-30,DKK,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,33000,0,0.0,0,0.0,0,0.0
ORSN,2019-06-30,USD,0,0.0,0,0,-103.0,103.0,0.0,103.0,0,0,0,0.0,0,0,0,0,-103.0,0,0,-103.0,0,-103.0,0,-103.0
OSH,2020-06-30,USD,19396000,214382000.0,194986000,194986000,-24418000.0,41140000.0,0.0,238800000.0,0,-2448000,-2448000,2448000.0,0,0,0,0,-26844000.0,0,0,-26844000.0,0,-21722000.0,0,-26765000.0
OYST,2019-09-30,USD,0,0.0,0,0,-11897000.0,3809000.0,8088000.0,11897000.0,0,400000,400000,0.0,0,0,0,0,-11497000.0,0,0,-11497000.0,0,-11897000.0,0,-11497000.0
PACE,2020-09-30,USD,0,0.0,0,0,-19075.0,19075.0,0.0,19075.0,0,0,0,0.0,0,0,0,0,-19075.0,0,0,-19075.0,0,-19075.0,0,-19075.0
PBTS,2019-03-31,USD,2253054,6399598.0,4146544,4146544,-1186015.0,1873591.0,654912.0,7585613.0,0,0,0,-321920.0,0,0,0,0,-1487547.0,-45022,0,-1442525.0,0,-1186015.0,0,-1442525.0
PCVX,2020-06-30,USD,0,0.0,0,0,-20188000.0,3046000.0,18178000.0,-1036000.0,0,44000,44000,0.0,0,0,0,0,-20320000.0,0,0,-20320000.0,0,-19789000.0,0,-20320000.0
PFHD,2019-12-31,USD,0,8119000.0,0,0,0.0,5253000.0,0.0,0.0,0,7386000,10558000,3172000.0,0,0,0,0,1110000.0,122000,0,988000.0,0,0.0,0,988000.0
PHR,2019-07-31,USD,19505290,-30932300.0,11310878,11310878,-4140367.0,15540316.0,4689990.0,34956535.0,0,-745205,35795,781000.0,0,327421,2136245,0,-7442002.0,51189,0,-7493191.0,0,-4140367.0,0,-7493191.0
PINE,2019-12-31,USD,2906280,3804820.0,898540,898540,700770.0,606520.0,0.0,3104053.0,0,0,-41230,-41230.0,0,0,0,0,659540.0,0,0,659539.0,0,700769.0,0,665600.0
PING,2019-09-30,USD,47525000,61765000.0,14240000,14240000,3379000.0,28803000.0,11283000.0,44146000.0,0,-3818000,-3818000,3818000.0,0,-992000,700000,4060000,-4595000.0,-4000000,0,-595000.0,-705000,3379000.0,7439000,-595000.0
PLIN,2019-06-30,USD,9001220,102545150.0,93543930,93543930,5534520.0,3466700.0,0.0,22138276.0,0,0,-977860,-141577.0,0,0,0,0,4577240.0,-133057,0,1613754.0,0,1681316.0,0,4363590.0
PLMR,2019-03-31,USD,-13837000,22307000.0,36144000,36144000,-13837000.0,0.0,0.0,36573000.0,960000,-429000,-429000,429000.0,0,0,0,0,-14266000.0,145000,0,-14411000.0,-12224000,-13837000.0,0,-14411000.0
PLTR,2020-09-30,USD,140026000,289366000.0,149340000,149340000,-847777000.0,673888000.0,313915000.0,987803000.0,0,-1591000,494000,2085000.0,0,-3293000,2500000,0,-861862000.0,-8543000,0,-853319000.0,-853051000,-847777000.0,0,-853319000.0
PRAX,2020-09-30,USD,0,0.0,0,0,-16217000.0,3431000.0,12786000.0,16217000.0,0,1000,1000,0.0,0,0,0,0,-16216000.0,0,0,-16216000.0,0,-16207000.0,0,-16216000.0
PRFX,2020-09-30,USD,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,110000,0,0.0,0,0.0,0,0.0
PRLD,2020-09-30,USD,0,0.0,0,0,-18144000.0,2851000.0,15293000.0,18144000.0,0,0,0,0.0,0,0,0,0,-16760000.0,0,0,-16760000.0,0,-18002000.0,0,-16760000.0
PROS,2019-06-30,USD,47464000,220112000.0,172648000,172648000,14266000.0,26028000.0,0.0,207850000.0,0,-3147000,-3147000,3147000.0,0,0,0,0,11041000.0,2423000,0,8696000.0,32025000,14188000.0,0,8618000.0
PRVL,2019-06-30,USD,0,0.0,0,0,-15668000.0,3713000.0,11955000.0,15668000.0,0,565000,565000,0.0,0,0,0,0,-15103000.0,0,0,-15103000.0,0,-15046825.0,0,-15103000.0
PSNL,2019-06-30,USD,-24927000,-15004000.0,9923000,9923000,-4061000.0,5466000.0,4497000.0,19886000.0,0,-545000,200000,745000.0,0,-1261000,0,0,-5867000.0,2000,0,-5869000.0,-5884000,-4061000.0,0,-5869000.0
PTK,2020-06-30,USD,0,0.0,0,0,-98230.0,98230.0,0.0,98230.0,0,0,0,0.0,0,0,0,0,-98230.0,0,0,-98230.0,0,-98230.0,0,-98230.0
PTON,2019-09-30,USD,105100000,228000000.0,122900000,122900000,-50900000.0,138500000.0,17400000.0,156000000.0,0,1300000,1300000,0.0,0,-100000,0,0,-49700000.0,100000,0,-49800000.0,-51100000,-50900000.0,0,-49800000.0
PTVE,2020-09-30,USD,184000000,1457000000.0,1011000000,1011000000,-31000000.0,116000000.0,0.0,1171000000.0,0,-80000000,3000000,68000000.0,1210000000,1000000,58000000,0,-317000000.0,42000000,0,-143000000.0,-293000000,-31000000.0,0,-359000000.0
PUBM,2020-12-31,USD,44792000,56242000.0,11450000,11450000,22206000.0,19616000.0,2970000.0,34036000.0,0,0,0,0.0,0,0,0,0,21688000.0,2863000,0,18825000.0,0,26375000.0,0,18825000.0
PUYI,2019-03-31,USD,30467500,39490500.0,9023000,9023000,1853500.0,28614000.0,0.0,37637000.0,0,0,0,0.0,0,0,0,0,3459500.0,241500,0,3218000.0,0,1853500.0,0,3518000.0
PYPD,2020-06-30,USD,0,0.0,0,0,-7272000.0,2933000.0,4339000.0,7272000.0,0,-9721000,0,0.0,0,0,0,0,-16993000.0,0,0,-16993000.0,0,-7272000.0,0,-16993000.0
QH,2020-06-30,CNY,60353000,547577000.0,487224000,487224000,28134000.0,29487000.0,2732000.0,519443000.0,0,-1969000,254000,2223000.0,0,0,0,0,31198000.0,11518000,0,19680000.0,0,31989000.0,0,20660000.0
QK,2019-09-30,CNY,-15675000,335832000.0,351507000,351507000,-87818000.0,65461000.0,8649000.0,-1967000.0,0,-24007000,1607000,25616000.0,0,0,0,0,-125113000.0,23000,0,-125136000.0,0,-30314000.0,0,-125116000.0
RBKB,2018-12-31,USD,8594000,8594000.0,525000,0,6119000.0,1797000.0,0.0,2459000.0,0,7521000,9241000,1720000.0,1551000,0,0,291000,1667000.0,469000,1720000,1198000.0,2264000,6119000.0,6410000,1198000.0
REAL,2019-06-30,USD,46050000,72209000.0,26159000,24926000,-25340000.0,25355000.0,0.0,71390000.0,0,230000,610000,380000.0,0,-1706000,0,3200000,-26816000.0,59000,0,-26875000.0,-26873000,-25340000.0,-22140000,-26875000.0
REYN,2019-12-31,USD,263000000,835000000.0,572000000,572000000,158000000.0,74000000.0,0.0,677000000.0,0,-35000000,0,35000000.0,0,0,0,28000000,122000000.0,32000000,0,158000000.0,86000000,157000000.0,185000000,90000000.0
RICE,2020-09-30,USD,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0
RKT,2020-06-30,USD,0,4441698000.0,0,0,4021973000.0,1344442000.0,0.0,0.0,0,-8885000,-159491000,86924000.0,0,0,0,0,3585809000.0,21944000,0,3461211000.0,0,0.0,0,3461647000.0
RLAY,2020-06-30,USD,0,0.0,0,0,-27719000.0,6053000.0,21666000.0,27719000.0,0,998000,998000,0.0,0,0,0,0,-26724000.0,0,0,-26724000.0,0,-26854000.0,0,-26724000.0
RMBI,2019-06-30,USD,7897381,7897381.0,485000,0,6807347.0,1090034.0,0.0,1090034.0,0,7482476,10398501,2916025.0,899905,0,0,225093,293425.0,-41700,2916025,-754909.0,1890689,6807347.0,7032440,335125.0
RNLX,2020-06-30,USD,0,0.0,0,0,0.0,4116000.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,-1360000,0,0.0,0,0.0,0,0.0
ROOT,2020-09-30,USD,0,50500000.0,0,0,0.0,66400000.0,0.0,116200000.0,0,-19500000,1200000,19500000.0,0,0,0,0,-85200000.0,0,0,-85200000.0,-85100000,0.0,0,-85200000.0
RPLA,2019-03-31,USD,0,0.0,0,0,-13740.0,13740.0,0.0,13739.0,0,0,0,0.0,0,0,0,0,-13740.0,0,0,-13739.0,0,-13739.0,0,-13740.0
RPRX,2020-06-30,USD,510932000,510932000.0,0,0,409346000.0,42799000.0,5776000.0,98276000.0,2724000,-31465000,2724000,34189000.0,0,261000,0,0,601976000.0,1624000,0,601976000.0,447399000,409346000.0,0,442074000.0
RPTX,2020-06-30,USD,0,0.0,0,0,-12323000.0,3372000.0,8951000.0,12323000.0,0,0,0,0.0,0,0,0,0,-11732000.0,70000,0,-11802000.0,0,-12711000.0,0,-11802000.0
RTLR,2019-06-30,USD,58666000,111774000.0,53108000,53108000,55602000.0,3068000.0,0.0,56172000.0,0,-85000,-199000,85000.0,0,-114000,10158000,10158000,55403000.0,8724000,0,46679000.0,0,55602000.0,65760000,4803000.0
RUHN,2019-03-31,CNY,84263000.0,228249000.0,143986000.0,143986000.0,-34082930.0,118360000.0,0.0,271339783.0,0,197190,7759450,0.0,0,0,0,0,-26323480.0,933470.0,0,-27419705.0,0,-6474000.0,0,-28095860.0
RXT,2020-06-30,USD,241900000,656500000.0,414600000,414600000,22700000.0,219200000.0,0.0,633800000.0,0,-68900000,0,68900000.0,0,300000,0,0,-44900000.0,-12300000,0,-32600000.0,-36800000,22700000.0,0,-32600000.0
SCPE,2019-06-30,USD,0,0.0,0,0,-70.0,70.0,0.0,70.0,0,0,0,0.0,0,0,0,0,-70.0,0,0,-70.0,0,-70.0,0,-70.0
SDC,2019-09-30,USD,138750000,180185000.0,41435000,39125000,-382341000.0,521091000.0,0.0,562526000.0,0,-4291000,-4291000,4291000.0,0,-421000,0,0,-87817000.0,479000,0,-387564000.0,0,-382341000.0,0,-88296000.0
SDGR,2019-12-31,USD,15527000,25832000.0,10305000,10305000,-7847000.0,12292000.0,11082000.0,23374000.0,0,415000,415000,0.0,0,0,893000,0,-6798000.0,-29000,0,-7145000.0,-6777000,-7847000.0,0,-6769000.0
SFTW,2019-09-30,USD,-1061,0.0,1061,1061,-1061.0,1061.0,0.0,1061.0,0,0,0,0.0,0,0,0,0,-1061.0,0,0,-1061.0,0,-1061.0,0,-1061.0
SGTX,2020-12-31,USD,0,3756000.0,0,0,-14086000.0,3505000.0,14337000.0,17842000.0,0,-461000,44000,505000.0,0,0,0,0,-15189000.0,0,0,-15189000.0,0,-14458000.0,0,-15189000.0
SHC,2020-12-31,USD,120577000,216845000.0,96268000,96268000,52381000.0,53156000.0,0.0,164464000.0,0,-48117000,0,48117000.0,0,0,0,0,-35078000.0,8308000,0,-43386000.0,0,49444000.0,0,-43680000.0
SITM,2019-12-31,USD,13448000,28089000.0,14641000,14641000,1030000.0,6469000.0,5949000.0,12418000.0,0,-394000,-394000,394000.0,0,-12000,900000,0,624000.0,-9000,0,633000.0,0,1030000.0,0,633000.0
SLGG,2019-03-31,USD,175000,249000.0,74000,74000,-6136000.0,5601000.0,1155000.0,6311000.0,0,-9938000,-187000,2871000.0,0,-9933000,0,335000,-16069000.0,0,0,-16069000.0,0,-6136000.0,-5801000,-16069000.0
SNDL,2019-06-30,CAD,19270000.0,19299000.0,29000.0,29000.0,-4067000.0,21433000.0,1756000.0,23366000.0,0,-8083000,-7888000,5369000.0,0,0,0,0,-12350000.0,-923073.96,0,-12350000.0,0,-5280000.0,0,-12322000.0
SNOW,2020-09-30,USD,92943000,159624000.0,66681000,66681000,-169454000.0,188259000.0,74138000.0,329078000.0,0,1517000,1517000,0.0,0,0,0,0,-168456000.0,433000,0,-168889000.0,0,-166605000.0,0,-168889000.0
SOAC,2020-03-31,USD,0,0.0,0,0,-58999.0,58999.0,0.0,58999.0,0,0,0,0.0,0,0,0,0,-58999.0,0,0,-58999.0,0,-58999.0,0,-58999.0
SONM,2019-03-31,USD,9021000,26484000.0,17463000,17463000,-4142000.0,6202000.0,6961000.0,13163000.0,0,-422000,-422000,422000.0,0,-265000,0,0,-4829000.0,295000,0,-6206000.0,0,-4142000.0,0,-5124000.0
SPNV,2020-09-30,USD,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0
SPRB,2020-09-30,USD,0,0.0,0,0,-9559000.0,1790000.0,7769000.0,9559000.0,0,-79000,0,79000.0,0,0,0,0,-9587000.0,0,0,-9587000.0,0,-9500000.0,0,-9587000.0
SQFT,2020-09-30,USD,5663568,5663568.0,0,2108621,-5265422.0,1366380.0,0.0,5101918.0,0,-2143960,0,2143960.0,332714,-12270,0,1626917,-1625643.0,122602,2143960,-7697919.0,-1384468,-5265422.0,-3638505,-1748245.0
SQZ,2020-09-30,USD,6121,6121000.0,0,0,-12401000.0,4612000.0,13910000.0,18522000.0,0,56000,56000,0.0,0,-6000,0,0,-12351000.0,0,0,-12351000.0,0,-12401000.0,0,-12351000.0
SSPK,2019-06-30,USD,0,0.0,0,0,-5000.0,133620.0,0.0,0.0,0,0,0,0.0,0,0,0,0,-5000.0,0,0,-5000.0,0,0.0,0,-5000.0
STEP,2020-09-30,USD,-35291000,-61413000.0,-26122000,-26122000,110030000.0,10770000.0,0.0,132883000.0,0,-5105000,165000,5270000.0,0,0,0,0,109250000.0,881000,0,108369000.0,0,-44593000.0,0,-790000.0
STPK,2020-09-30,USD,0,0.0,0,0,-392916.0,243883.0,0.0,392916.0,0,0,0,0.0,0,0,0,0,-374402.0,0,0,-374402.0,0,-411430.0,0,-374402.0
SUMO,2020-10-31,USD,38267000,51868000.0,13601000,13601000,-22897000.0,15507000.0,18753000.0,61164000.0,0,-612000,0,290000.0,0,0,400000,0,-23509000.0,417000,0,-23926000.0,-23977000,-22897000.0,0,-23926000.0
SWTX,2019-09-30,USD,0,0.0,0,0,-15329000.0,4584000.0,10745000.0,15329000.0,0,997000,997000,0.0,0,0,0,0,-16833000.0,0,0,-16833000.0,0,-15266000.0,0,-16833000.0
SXTC,2018-12-31,USD,2678690,3917710.0,1239020,1239020,222619.0,2842040.0,0.0,2842040.0,0,0,0,-3338.0,0,0,0,0,233345.0,-40087,0,273432.0,0,1328960.0,0,273432.0
SYTA,2020-09-30,CAD,966681,3013957.0,2047000,2047000,-1697051.0,2207750.0,0.0,4710732.0,0,-645673,0,0.0,0,0,0,0,-2507307.0,0,0,-2507307.0,0,-1216939.0,0,-2506798.0
SY,2019-03-31,CNY,169636000.0,206053000.0,36417000.0,36417000.0,37965000.0,100326000.0,31345000.0,131671000.0,0,5451000,14027000,0.0,0,0,0,0,52932000.0,7027000.0,0,45905000.0,0,66959000.0,0,45905000.0
TARS,2020-09-30,USD,0,0.0,0,0,-10141000.0,2150000.0,7991000.0,10141000.0,0,4000,0,0.0,0,0,0,0,-10137000.0,1000,0,-10138000.0,0,-10061000.0,0,-10138000.0
TCRR,2019-03-31,USD,0,0.0,0,0,-10775000.0,2886000.0,7889000.0,10775000.0,0,872000,872000,0.0,0,872000,0,0,-9903000.0,0,0,-9903000.0,0,-10640000.0,0,-9903000.0
TCRR,2018-12-31,USD,0,0.0,0,0,-8441000.0,4918000.0,3523000.0,8441000.0,0,0,0,0.0,0,0,0,0,-7690000.0,0,0,-7690000.0,0,-8441000.0,0,-7690000.0
THBR,2019-06-30,USD,0,0.0,0,0,-26355.0,26355.0,0.0,26355.0,0,0,0,0.0,0,0,0,0,-26355.0,0,0,-26355.0,0,-26355.0,0,-26355.0
THCA,2019-06-30,USD,0,0.0,0,0,-29.0,29.0,0.0,29.0,0,0,0,0.0,0,0,0,0,-29.0,0,0,-29.0,0,-29.0,0,-29.0
THCB,2019-03-31,USD,-70042,0.0,70042,70042,-70040.0,0.0,0.0,70042.0,0,409539,428680,0.0,0,0,0,0,358640.0,75314,0,283325.0,0,-70042.0,0,283330.0
THRY,2020-09-30,USD,152978000,240325000.0,87347000,87347000,22573000.0,94951000.0,0.0,217752000.0,0,-15609000,0,15609000.0,0,0,0,0,-24395000.0,-24250000,0,-145000.0,0,27852000.0,0,-145000.0
TIGR,2019-03-31,USD,17556340,19969920.0,2413580,2413580,-3993230.0,13709650.0,0.0,14210847.0,0,195108,564380,208721.0,0,0,0,0,-3428800.0,-1083313,0,-2345489.0,0,-1591830.0,0,-2874270.0
TIG,2020-06-30,USD,0,24429000.0,0,0,0.0,8316000.0,0.0,-40000.0,0,-501000,7000,501000.0,0,0,0,0,3469000.0,979000,0,3720000.0,0,0.0,0,3720000.0
TMDX,2019-03-31,USD,2573000,4676000.0,2103000,2103000,-5962000.0,4653000.0,3882000.0,8535000.0,0,-1093000,0,1093000.0,0,-103000,0,0,-6885000.0,10000,0,-6895000.0,-6861000,-5962000.0,0,-6895000.0
TPGY,2020-09-30,USD,0,0.0,0,0,-14183.0,14183.0,0.0,14183.0,0,0,0,0.0,0,0,0,0,-14183.0,0,0,-14183.0,0,-14183.0,0,-14183.0
TRVI,2019-03-31,USD,0,0.0,0,0,-4812000.0,1474000.0,3338000.0,4812000.0,0,58000,6000,0.0,0,0,0,0,-4806000.0,-4000,0,-4802000.0,0,-4797000.0,0,-4802000.0
TSHA,2020-09-30,USD,0,0.0,0,0,-15041000.0,3984000.0,11057000.0,15041000.0,0,-1000,0,1000.0,0,0,0,0,-15042000.0,0,0,-15042000.0,0,-15041000.0,0,-15042000.0
TUFN,2019-03-31,USD,18416000,22454000.0,4038000,4038000,-4275000.0,16188000.0,6503000.0,22691000.0,0,40000,40000,-277000.0,0,0,0,0,-4235000.0,213000,0,-4448000.0,0,-4458000.0,0,-4448000.0
TW,2019-03-31,USD,176752000,201617000.0,10040000,10040000,46277000.0,96678000.0,0.0,140515000.0,0,858000,858000,0.0,0,0,0,0,47135000.0,4783000,0,42352000.0,0,0.0,0,42352000.0
TXG,2019-09-30,USD,45727000,61207000.0,15480000,15480000,-9096000.0,32614000.0,22209000.0,54823000.0,0,-227000,481000,708000.0,0,-272000,0,0,-9595000.0,8000,0,-9603000.0,-9729000,-9096000.0,0,-9603000.0
UBER,2019-03-31,USD,984000000,3099000000.0,2115000000,2115000000,-1034000000.0,1463000000.0,409000000.0,4133000000.0,0,-173000000,17000000,217000000.0,0,26000000,0,0,-993000000.0,19000000,0,-1016000000.0,-1070000000,-1034000000.0,0,-1012000000.0
UCL,2020-06-30,USD,5487000,21026000.0,15539000,15539000,-41574000.0,33517000.0,13544000.0,-54000.0,0,-91000,15000,106000.0,0,0,0,0,-41611000.0,6000,0,-41617000.0,0,-41505000.0,0,-41617000.0
UPST,2020-12-31,USD,0,77715000.0,0,0,0.0,62166000.0,0.0,0.0,0,2289000,2289000,0.0,0,0,0,0,1398000.0,371000,0,1027000.0,0,0.0,0,1027000.0
VIAO,2020-09-30,EUR,6400000,43600000.0,37200000,37200000,1700000.0,4500000.0,400000.0,41900000.0,0,-300000,0,0.0,0,0,0,0,1400000.0,0,0,1400000.0,0,1700000.0,0,1400000.0
VIRI,2020-12-31,USD,0,0.0,0,0,-6421652.0,6389582.0,32070.0,6421652.0,0,0,0,0.0,0,0,0,0,-6501228.0,0,0,-6501228.0,0,-6421652.0,0,-6501228.0
VIR,2019-09-30,USD,-38460000,1403000.0,39863000,39863000,-47681000.0,9220000.0,39863000.0,49083000.0,0,2012000,2012000,0.0,0,-2659000,0,0,-48327000.0,-13000,0,-48314000.0,-48473000,-47681000.0,0,-48314000.0
VIST,2019-06-30,USD,27423000,120361000.0,92938000,92938000,7181000.0,19840000.0,0.0,113180000.0,0,-7694000,252000,7500000.0,0,0,0,0,2397000.0,-1305000,0,3702000.0,0,54171000.0,0,3702000.0
VITL,2020-06-30,USD,22698000,59341000.0,36643000,36643000,9062000.0,13636000.0,0.0,50279000.0,0,-97000,0,97000.0,0,0,0,0,8784000.0,2848000,0,5936000.0,0,9379000.0,0,5964000.0
VSTA,2020-06-30,BRL,71811000,120233000.0,48422000,48422000,-53076000.0,126063000.0,0.0,-1176000.0,0,-28294000,3567000,31861000.0,0,0,0,0,-82634000.0,-27696000,0,-54938000.0,0,-5975000.0,0,-54938000.0
VTRU,2020-09-30,BRL,53100000,109400000.0,56300000,56300000,16600000.0,35800000.0,0.0,700000.0,0,-6800000,5800000,12600000.0,0,0,0,0,3300000.0,13414000,0,4000000.0,0,35531000.0,0,4000000.0
WAFU,2019-03-31,USD,986310,2500200.0,1513890,1513890,-1515170.0,2023960.0,0.0,2023970.0,0,0,52120,0.0,0,0,0,0,-1461990.0,-109947,0,-621048.0,0,-878380.0,0,-1090370.0
WIMI,2020-03-31,CNY,26403415,85417950.0,0,0,0.0,8185967.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,490829,0,0.0,0,0.0,0,0.0
WISH,2020-12-31,USD,452000000,794000000.0,342000000,342000000,-511000000.0,813000000.0,150000000.0,1305000000.0,0,-2000000,0,0.0,0,0,0,0,-568000000.0,1000000,0,-569000000.0,0,-508000000.0,0,-569000000.0
WMG,2020-06-30,USD,483000000,1010000000.0,527000000,527000000,-433000000.0,869000000.0,0.0,916000000.0,0,-32000000,0,32000000.0,3316000000,-3000000,15000000,47000000,-469000000.0,51000000,0,-519000000.0,-505000000,-433000000.0,-386000000,-520000000.0
WORK,2019-07-31,USD,113867000,144973000.0,31106000,31106000,-363650000.0,259748000.0,217769000.0,477517000.0,0,4165000,4165000,208000.0,0,0,5800000,0,-360462000.0,-900000,0,-359616000.0,-359603000,-363650000.0,0,-359562000.0
WSG,2019-06-30,EUR,104404000.0,283802000.0,179398000.0,179398000.0,41723000.0,53699000.0,0.0,78670000.0,0,-15842000,321000,16163000.0,0,0,0,0,25734000.0,1169000.0,0,24565000.0,0,24615000.0,0,23446000.0
WTRE,2019-03-31,USD,60216000,146686000.0,144824000,144824000,52976000.0,13040000.0,0.0,151472000.0,0,43141000,-437000,-2841000.0,0,0,0,0,52539000.0,0,0,52539000.0,0,52021000.0,0,52539000.0
XPEV,2020-09-30,CNY,91541000,1990119000.0,1898578000,1898578000,-1744184000.0,1203792000.0,635373000.0,3734303000.0,0,19290000,23216000,3926000.0,0,0,0,0,-1148755000.0,6000,0,-1148761000.0,0,-1765038000.0,0,-1148761000.0
XP,2019-12-31,BRL,767579000,1254672000.0,487093000.0,487093000.0,168393000.0,670138000.0,0.0,-82051000.0,0,-51198000,-21769000,21769000.0,0,0,0,0,547165000.0,156979000.0,0,390186000.0,0,168107000.0,0,381186000.0
YALA,2020-09-30,USD,8217837,33826313.0,25608476,25608476,-30897309.0,37424976.0,1698495.0,64723622.0,0,22199,22199,0.0,0,0,0,0,-30871164.0,109112,0,-30980276.0,0,-30901255.0,0,-30980276.0
YJ,2019-03-31,CNY,654518000.0,3385555000.0,2731037000.0,2731037000.0,168000.0,654350000.0,0.05,3385387000.0,0,14921000,9659000,-0.01,0,0,0,0,20387000.0,2265000.0,0,16862000.0,0,5430000.0,0,14745000.0
YQ,2020-12-31,CNY,313219000,486787000.0,173568000,173568000,-363155000.0,484235000.0,192139000.0,849942000.0,0,2791000,2875000,84000.0,0,0,0,0,-365059000.0,0,0,-365059000.0,0,-364975000.0,0,-365059000.0
YSG,2020-12-31,CNY,1301010000,1961598000.0,660588000,660588000,-1533852000.0,2809252000.0,25610000.0,3495450000.0,0,5292000,5292000,0.0,0,0,0,0,-1532857000.0,-1653000,0,-1531204000.0,0,-1533852000.0,0,-1530596000.0
ZCMD,2020-03-31,USD,2810746,4231125.0,0,0,0.0,1668508.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,261240,0,0.0,0,0.0,0,0.0
ZGYH,2019-12-31,USD,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1100150.0,0,0.0
ZNTL,2020-03-31,USD,0,0.0,0,0,-16399000.0,3141000.0,13258000.0,16399000.0,0,164000,164000,0.0,0,0,0,0,-16235000.0,0,0,-16235000.0,0,-16361000.0,0,-16126000.0
